,Row ID,Order ID,Order Date,Ship Date,Ship Mode,Customer ID,Customer Name,Segment,Country,City,State,Postal Code,Region,Product ID,Category,Sub-Category,Product Name,Sales,Quantity,Discount,Profit
5762,5763,CA-2017-158169,8/12/2017,8/15/2017,First Class,JM-16195,Justin MacKendrick,Consumer,United States,Lake Forest,California,92630,West,FUR-FU-10001473,Furniture,Furnishings,DAX Wood Document Frame,54.92,4,0.0,19.7712
5765,5766,US-2014-126340,11/8/2014,11/14/2014,Standard Class,EB-13870,Emily Burns,Consumer,United States,Redding,California,96003,West,TEC-PH-10004447,Technology,Phones,Toshiba IPT2010-SD IP Telephone,333.57599999999996,3,0.2,25.0182
5774,5775,CA-2016-142398,4/12/2016,4/16/2016,Standard Class,BP-11290,Beth Paige,Consumer,United States,Los Angeles,California,90036,West,FUR-CH-10001545,Furniture,Chairs,Hon Comfortask Task/Swivel Chairs,638.288,7,0.2,-31.9144
5775,5776,CA-2016-142398,4/12/2016,4/16/2016,Standard Class,BP-11290,Beth Paige,Consumer,United States,Los Angeles,California,90036,West,OFF-BI-10004826,Office Supplies,Binders,JM Magazine Binder,13.208,1,0.2,4.6228
5777,5778,CA-2016-112060,12/4/2016,12/9/2016,Standard Class,KT-16465,Kean Takahito,Consumer,United States,San Francisco,California,94109,West,OFF-PA-10000994,Office Supplies,Paper,Xerox 1915,104.85,1,0.0,50.328
5778,5779,CA-2014-105270,11/11/2014,11/18/2014,Standard Class,AP-10915,Arthur Prichep,Consumer,United States,Los Angeles,California,90008,West,OFF-AR-10003156,Office Supplies,Art,50 Colored Long Pencils,30.48,3,0.0,7.9248
5779,5780,CA-2014-105270,11/11/2014,11/18/2014,Standard Class,AP-10915,Arthur Prichep,Consumer,United States,Los Angeles,California,90008,West,FUR-CH-10000988,Furniture,Chairs,Hon Olson Stacker Stools,112.648,1,0.2,11.2648
5780,5781,US-2015-159513,4/2/2015,4/9/2015,Standard Class,JD-15790,John Dryer,Consumer,United States,Los Angeles,California,90049,West,TEC-MA-10003329,Technology,Machines,"Vtech AT&T CL2940 Corded Speakerphone, Black",71.976,3,0.2,24.2919
5781,5782,CA-2015-155586,12/12/2015,12/16/2015,Second Class,XP-21865,Xylona Preis,Consumer,United States,Chico,California,95928,West,OFF-AR-10001547,Office Supplies,Art,Newell 311,2.21,1,0.0,0.5967
5782,5783,CA-2015-155586,12/12/2015,12/16/2015,Second Class,XP-21865,Xylona Preis,Consumer,United States,Chico,California,95928,West,OFF-EN-10003072,Office Supplies,Envelopes,Peel & Seel Envelopes,15.52,4,0.0,7.4496
5783,5784,CA-2015-155586,12/12/2015,12/16/2015,Second Class,XP-21865,Xylona Preis,Consumer,United States,Chico,California,95928,West,OFF-PA-10000726,Office Supplies,Paper,"Black Print Carbonless Snap-Off Rapid Letter, 8 1/2"" x 7""",36.44,4,0.0,16.398
5790,5791,CA-2017-140186,9/29/2017,10/2/2017,First Class,PG-18820,Patrick Gardner,Consumer,United States,Bakersfield,California,93309,West,OFF-FA-10002280,Office Supplies,Fasteners,Advantus Plastic Paper Clips,35.0,7,0.0,16.8
5791,5792,CA-2017-140186,9/29/2017,10/2/2017,First Class,PG-18820,Patrick Gardner,Consumer,United States,Bakersfield,California,93309,West,FUR-CH-10002961,Furniture,Chairs,"Leather Task Chair, Black",72.78399999999999,1,0.2,0.0
5792,5793,CA-2017-140186,9/29/2017,10/2/2017,First Class,PG-18820,Patrick Gardner,Consumer,United States,Bakersfield,California,93309,West,OFF-AP-10002578,Office Supplies,Appliances,"Fellowes Premier Superior Surge Suppressor, 10-Outlet, With Phone and Remote",97.84,2,0.0,25.4384
5793,5794,CA-2017-140186,9/29/2017,10/2/2017,First Class,PG-18820,Patrick Gardner,Consumer,United States,Bakersfield,California,93309,West,FUR-FU-10004848,Furniture,Furnishings,"Howard Miller 13-3/4"" Diameter Brushed Chrome Round Wall Clock",51.75,1,0.0,15.525
5794,5795,CA-2017-140186,9/29/2017,10/2/2017,First Class,PG-18820,Patrick Gardner,Consumer,United States,Bakersfield,California,93309,West,OFF-BI-10003364,Office Supplies,Binders,Binding Machine Supplies,46.672,2,0.2,16.3352
5802,5803,CA-2015-163440,3/22/2015,3/24/2015,First Class,RD-19900,Ruben Dartt,Consumer,United States,Thousand Oaks,California,91360,West,TEC-PH-10000376,Technology,Phones,Square Credit Card Reader,15.984000000000002,2,0.2,1.1988
5831,5832,CA-2015-111206,7/18/2015,7/22/2015,Standard Class,RF-19735,Roland Fjeld,Consumer,United States,San Diego,California,92105,West,TEC-AC-10003095,Technology,Accessories,Logitech G35 7.1-Channel Surround Sound Headset,519.96,4,0.0,176.7864
5837,5838,CA-2017-133207,11/27/2017,12/3/2017,Standard Class,DO-13645,Doug O'Connell,Consumer,United States,Los Angeles,California,90036,West,TEC-PH-10004100,Technology,Phones,Griffin GC17055 Auxiliary Audio Cable,57.568000000000005,4,0.2,5.7568
5841,5842,CA-2015-126725,11/17/2015,11/21/2015,Standard Class,BS-11665,Brian Stugart,Consumer,United States,San Diego,California,92105,West,TEC-PH-10003174,Technology,Phones,RCA ViSYS 25825 Wireless digital phone,415.968,4,0.2,51.996
5842,5843,CA-2015-126725,11/17/2015,11/21/2015,Standard Class,BS-11665,Brian Stugart,Consumer,United States,San Diego,California,92105,West,OFF-ST-10001418,Office Supplies,Storage,Carina Media Storage Towers in Natural & Black,304.9,5,0.0,6.098
5843,5844,CA-2015-126725,11/17/2015,11/21/2015,Standard Class,BS-11665,Brian Stugart,Consumer,United States,San Diego,California,92105,West,FUR-FU-10002813,Furniture,Furnishings,"DAX Contemporary Wood Frame with Silver Metal Mat, Desktop, 11 x 14 Size",80.96,4,0.0,29.1456
5844,5845,CA-2015-126725,11/17/2015,11/21/2015,Standard Class,BS-11665,Brian Stugart,Consumer,United States,San Diego,California,92105,West,OFF-ST-10000129,Office Supplies,Storage,Fellowes Recycled Storage Drawers,777.21,7,0.0,54.4047
5845,5846,CA-2015-126725,11/17/2015,11/21/2015,Standard Class,BS-11665,Brian Stugart,Consumer,United States,San Diego,California,92105,West,OFF-PA-10001639,Office Supplies,Paper,Xerox 203,32.4,5,0.0,15.552
5846,5847,CA-2015-126725,11/17/2015,11/21/2015,Standard Class,BS-11665,Brian Stugart,Consumer,United States,San Diego,California,92105,West,FUR-CH-10001708,Furniture,Chairs,Office Star - Contemporary Swivel Chair with Padded Adjustable Arms and Flex Back,225.56799999999998,2,0.2,2.8196
5847,5848,CA-2015-126725,11/17/2015,11/21/2015,Standard Class,BS-11665,Brian Stugart,Consumer,United States,San Diego,California,92105,West,FUR-FU-10001591,Furniture,Furnishings,Advantus Panel Wall Certificate Holder - 8.5x11,36.6,3,0.0,15.372
5858,5859,US-2017-153255,9/3/2017,9/7/2017,Second Class,JK-15730,Joe Kamberova,Consumer,United States,Concord,California,94521,West,FUR-BO-10004218,Furniture,Bookcases,"Bush Heritage Pine Collection 5-Shelf Bookcase, Albany Pine Finish, *Special Order",239.666,2,0.15,14.097999999999999
5885,5886,US-2014-109456,10/16/2014,10/17/2014,Same Day,LS-17245,Lynn Smith,Consumer,United States,San Francisco,California,94110,West,OFF-BI-10000136,Office Supplies,Binders,Avery Non-Stick Heavy Duty View Round Locking Ring Binders,14.352,3,0.2,5.0232
5886,5887,US-2014-109456,10/16/2014,10/17/2014,Same Day,LS-17245,Lynn Smith,Consumer,United States,San Francisco,California,94110,West,TEC-AC-10003610,Technology,Accessories,Logitech Illuminated - Keyboard,179.97,3,0.0,86.3856
5940,5941,CA-2017-112431,10/12/2017,10/14/2017,Second Class,RW-19690,Robert Waldorf,Consumer,United States,Los Angeles,California,90049,West,TEC-AC-10001465,Technology,Accessories,SanDisk Cruzer 64 GB USB Flash Drive,435.84,12,0.0,130.752
5941,5942,CA-2017-112431,10/12/2017,10/14/2017,Second Class,RW-19690,Robert Waldorf,Consumer,United States,Los Angeles,California,90049,West,OFF-AR-10000940,Office Supplies,Art,Newell 343,5.88,2,0.0,1.5876
5942,5943,CA-2016-151092,8/6/2016,8/13/2016,Standard Class,VG-21790,Vivek Gonzalez,Consumer,United States,Los Angeles,California,90032,West,TEC-PH-10001700,Technology,Phones,Panasonic KX-TG6844B Expandable Digital Cordless Telephone,211.168,4,0.2,18.4772
5968,5969,CA-2014-141726,7/20/2014,7/22/2014,First Class,CC-12145,Charles Crestani,Consumer,United States,San Diego,California,92105,West,OFF-PA-10000418,Office Supplies,Paper,Xerox 189,104.85,1,0.0,50.328
5969,5970,CA-2014-141726,7/20/2014,7/22/2014,First Class,CC-12145,Charles Crestani,Consumer,United States,San Diego,California,92105,West,OFF-BI-10001982,Office Supplies,Binders,Wilson Jones Custom Binder Spines & Labels,8.704,2,0.2,3.1552
5970,5971,CA-2014-141726,7/20/2014,7/22/2014,First Class,CC-12145,Charles Crestani,Consumer,United States,San Diego,California,92105,West,OFF-PA-10002230,Office Supplies,Paper,Xerox 1897,19.92,4,0.0,9.7608
5971,5972,CA-2014-141726,7/20/2014,7/22/2014,First Class,CC-12145,Charles Crestani,Consumer,United States,San Diego,California,92105,West,FUR-FU-10003577,Furniture,Furnishings,Nu-Dell Leatherette Frames,43.02,3,0.0,15.4872
5990,5991,US-2017-163300,9/15/2017,9/21/2017,Standard Class,ES-14020,Erica Smith,Consumer,United States,Los Angeles,California,90049,West,OFF-BI-10004390,Office Supplies,Binders,GBC DocuBind 200 Manual Binding Machine,2357.488,7,0.2,884.058
5991,5992,US-2017-163300,9/15/2017,9/21/2017,Standard Class,ES-14020,Erica Smith,Consumer,United States,Los Angeles,California,90049,West,TEC-PH-10001700,Technology,Phones,Panasonic KX-TG6844B Expandable Digital Cordless Telephone,369.54400000000004,7,0.2,32.3351
5992,5993,US-2017-163300,9/15/2017,9/21/2017,Standard Class,ES-14020,Erica Smith,Consumer,United States,Los Angeles,California,90049,West,FUR-CH-10003396,Furniture,Chairs,Global Deluxe Steno Chair,184.752,3,0.2,-20.7846
6004,6005,CA-2017-107244,9/7/2017,9/11/2017,Standard Class,AG-10390,Allen Goldenen,Consumer,United States,Los Angeles,California,90004,West,FUR-FU-10002597,Furniture,Furnishings,"C-Line Magnetic Cubicle Keepers, Clear Polypropylene",19.76,4,0.0,8.2992
6008,6009,CA-2015-135580,12/30/2015,1/3/2016,Standard Class,CL-12565,Clay Ludtke,Consumer,United States,Los Angeles,California,90049,West,OFF-PA-10000595,Office Supplies,Paper,Xerox 1929,68.52,3,0.0,31.5192
6009,6010,CA-2015-135580,12/30/2015,1/3/2016,Standard Class,CL-12565,Clay Ludtke,Consumer,United States,Los Angeles,California,90049,West,OFF-ST-10000798,Office Supplies,Storage,2300 Heavy-Duty Transfer File Systems by Perma,74.94,3,0.0,14.2386
6010,6011,CA-2015-135580,12/30/2015,1/3/2016,Standard Class,CL-12565,Clay Ludtke,Consumer,United States,Los Angeles,California,90049,West,TEC-MA-10004002,Technology,Machines,Zebra GX420t Direct Thermal/Thermal Transfer Printer,2548.56,6,0.2,286.71299999999997
6011,6012,CA-2015-135580,12/30/2015,1/3/2016,Standard Class,CL-12565,Clay Ludtke,Consumer,United States,Los Angeles,California,90049,West,OFF-EN-10003296,Office Supplies,Envelopes,Tyvek Side-Opening Peel & Seel Expanding Envelopes,271.44,3,0.0,122.148
6012,6013,CA-2015-135580,12/30/2015,1/3/2016,Standard Class,CL-12565,Clay Ludtke,Consumer,United States,Los Angeles,California,90049,West,TEC-PH-10004345,Technology,Phones,Cisco SPA 502G IP Phone,287.88,3,0.2,35.985
6029,6030,US-2016-112970,11/14/2016,11/15/2016,First Class,TB-21250,Tim Brockman,Consumer,United States,Los Angeles,California,90049,West,OFF-AR-10003829,Office Supplies,Art,Newell 35,9.84,3,0.0,2.8536
6062,6063,CA-2015-111780,12/25/2015,12/30/2015,Second Class,RA-19285,Ralph Arnett,Consumer,United States,San Diego,California,92037,West,TEC-CO-10004202,Technology,Copiers,Brother DCP1000 Digital 3 in 1 Multifunction Machine,1199.96,5,0.2,224.9925
6063,6064,CA-2015-111780,12/25/2015,12/30/2015,Second Class,RA-19285,Ralph Arnett,Consumer,United States,San Diego,California,92037,West,OFF-PA-10001307,Office Supplies,Paper,"Important Message Pads, 50 4-1/4 x 5-1/2 Forms per Pad",12.6,3,0.0,6.1739999999999995
6064,6065,CA-2015-111780,12/25/2015,12/30/2015,Second Class,RA-19285,Ralph Arnett,Consumer,United States,San Diego,California,92037,West,OFF-PA-10001667,Office Supplies,Paper,Great White Multi-Use Recycled Paper (20Lb. and 84 Bright),17.94,3,0.0,8.073
6087,6088,CA-2015-114048,12/14/2015,12/18/2015,Standard Class,EH-13945,Eric Hoffmann,Consumer,United States,Costa Mesa,California,92627,West,FUR-FU-10004351,Furniture,Furnishings,Staple-based wall hangings,29.22,3,0.0,12.8568
6134,6135,CA-2016-146766,11/4/2016,11/4/2016,Same Day,TT-21220,Thomas Thornton,Consumer,United States,Chula Vista,California,91911,West,OFF-AR-10002135,Office Supplies,Art,Boston Heavy-Duty Trimline Electric Pencil Sharpeners,192.8,4,0.0,55.912
6138,6139,CA-2014-131247,3/30/2014,4/4/2014,Standard Class,GA-14725,Guy Armstrong,Consumer,United States,San Francisco,California,94110,West,FUR-BO-10001337,Furniture,Bookcases,O'Sullivan Living Dimensions 2-Shelf Bookcases,205.666,2,0.15,-12.097999999999999
6139,6140,US-2015-113593,4/18/2015,4/20/2015,First Class,NC-18415,Nathan Cano,Consumer,United States,Santa Maria,California,93454,West,OFF-ST-10000532,Office Supplies,Storage,Advantus Rolling Drawer Organizers,115.44,3,0.0,30.0144
6145,6146,CA-2014-133543,12/22/2014,12/26/2014,Standard Class,KM-16660,Khloe Miller,Consumer,United States,San Jose,California,95123,West,OFF-AR-10003394,Office Supplies,Art,Newell 332,11.76,4,0.0,3.1752
6148,6149,CA-2016-161928,6/27/2016,6/29/2016,Second Class,AC-10660,Anna Chung,Consumer,United States,San Francisco,California,94109,West,TEC-PH-10003484,Technology,Phones,Ooma Telo VoIP Home Phone System,201.584,2,0.2,12.599
6152,6153,CA-2017-139437,7/3/2017,7/8/2017,Standard Class,RD-19585,Rob Dowd,Consumer,United States,Los Angeles,California,90004,West,OFF-ST-10002485,Office Supplies,Storage,Rogers Deluxe File Chest,87.92,4,0.0,0.8792
6159,6160,CA-2016-161025,12/3/2016,12/9/2016,Standard Class,GM-14440,Gary McGarr,Consumer,United States,Los Angeles,California,90049,West,OFF-ST-10001932,Office Supplies,Storage,Fellowes Staxonsteel Drawer Files,772.68,4,0.0,108.1752
6202,6203,CA-2016-118332,12/16/2016,12/23/2016,Standard Class,PK-19075,Pete Kriz,Consumer,United States,Apple Valley,California,92307,West,FUR-CH-10001708,Furniture,Chairs,Office Star - Contemporary Swivel Chair with Padded Adjustable Arms and Flex Back,563.92,5,0.2,7.0489999999999995
6214,6215,CA-2014-128538,10/11/2014,10/15/2014,Standard Class,AS-10240,Alan Shonely,Consumer,United States,Redondo Beach,California,90278,West,OFF-EN-10001219,Office Supplies,Envelopes,"#10- 4 1/8"" x 9 1/2"" Security-Tint Envelopes",7.64,1,0.0,3.7436
6221,6222,US-2017-157224,9/14/2017,9/18/2017,Second Class,JB-16000,Joy Bell-,Consumer,United States,Los Angeles,California,90045,West,OFF-LA-10000121,Office Supplies,Labels,Avery 48,56.7,9,0.0,26.081999999999997
6238,6239,CA-2015-134075,12/12/2015,12/16/2015,Standard Class,HA-14905,Helen Abelman,Consumer,United States,San Jose,California,95123,West,FUR-FU-10004597,Furniture,Furnishings,Eldon Cleatmat Chair Mats for Medium Pile Carpets,166.5,3,0.0,21.645
6239,6240,CA-2015-134075,12/12/2015,12/16/2015,Standard Class,HA-14905,Helen Abelman,Consumer,United States,San Jose,California,95123,West,OFF-ST-10001496,Office Supplies,Storage,Standard Rollaway File with Lock,360.38,2,0.0,93.6988
6240,6241,US-2016-131912,10/29/2016,11/1/2016,Second Class,LH-17155,Logan Haushalter,Consumer,United States,Los Angeles,California,90008,West,OFF-BI-10004236,Office Supplies,Binders,"XtraLife ClearVue Slant-D Ring Binder, White, 3""",11.744000000000002,1,0.2,3.8168
6292,6293,CA-2015-151253,4/22/2015,4/26/2015,Standard Class,AZ-10750,Annie Zypern,Consumer,United States,Los Angeles,California,90008,West,TEC-PH-10002923,Technology,Phones,"Logitech B530 USB Headset - headset - Full size, Binaural",88.77600000000001,3,0.2,7.7679
6293,6294,CA-2015-151253,4/22/2015,4/26/2015,Standard Class,AZ-10750,Annie Zypern,Consumer,United States,Los Angeles,California,90008,West,OFF-AR-10004691,Office Supplies,Art,Boston 1730 StandUp Electric Pencil Sharpener,64.14,3,0.0,16.6764
6311,6312,CA-2014-112837,9/11/2014,9/16/2014,Standard Class,LW-17125,Liz Willingham,Consumer,United States,Oxnard,California,93030,West,FUR-FU-10004006,Furniture,Furnishings,"Deflect-o DuraMat Lighweight, Studded, Beveled Mat for Low Pile Carpeting",127.95,3,0.0,21.7515
6336,6337,CA-2016-165995,8/30/2016,9/6/2016,Standard Class,BG-11740,Bruce Geld,Consumer,United States,Los Angeles,California,90008,West,FUR-FU-10000672,Furniture,Furnishings,"Executive Impressions 10"" Spectator Wall Clock",47.04,4,0.0,15.9936
6337,6338,CA-2016-165995,8/30/2016,9/6/2016,Standard Class,BG-11740,Bruce Geld,Consumer,United States,Los Angeles,California,90008,West,TEC-PH-10004908,Technology,Phones,Panasonic KX TS3282W Corded phone,339.96,5,0.2,42.495
6347,6348,CA-2015-104486,5/1/2015,5/6/2015,Standard Class,PO-18850,Patrick O'Brill,Consumer,United States,San Francisco,California,94109,West,OFF-BI-10000309,Office Supplies,Binders,"GBC Twin Loop Wire Binding Elements, 9/16"" Spine, Black",12.175999999999998,1,0.2,4.4138
6348,6349,CA-2015-104486,5/1/2015,5/6/2015,Standard Class,PO-18850,Patrick O'Brill,Consumer,United States,San Francisco,California,94109,West,OFF-ST-10000876,Office Supplies,Storage,Eldon Simplefile Box Office,37.32,3,0.0,10.4496
6349,6350,CA-2015-104486,5/1/2015,5/6/2015,Standard Class,PO-18850,Patrick O'Brill,Consumer,United States,San Francisco,California,94109,West,OFF-SU-10002573,Office Supplies,Supplies,"Acme 10"" Easy Grip Assistive Scissors",35.06,2,0.0,10.517999999999999
6368,6369,US-2017-147998,5/19/2017,5/24/2017,Standard Class,SA-20830,Sue Ann Reed,Consumer,United States,San Jose,California,95123,West,OFF-BI-10002082,Office Supplies,Binders,GBC Twin Loop Wire Binding Elements,133.12,5,0.2,49.92
6377,6378,US-2016-116442,12/15/2016,12/22/2016,Standard Class,BP-11230,Benjamin Patterson,Consumer,United States,Los Angeles,California,90004,West,FUR-FU-10002364,Furniture,Furnishings,"Eldon Expressions Wood Desk Accessories, Oak",14.76,2,0.0,4.2804
6454,6455,CA-2017-161102,7/31/2017,8/3/2017,First Class,EC-14050,Erin Creighton,Consumer,United States,San Francisco,California,94110,West,OFF-ST-10003442,Office Supplies,Storage,Eldon Portable Mobile Manager,56.56,2,0.0,15.2712
6455,6456,CA-2017-161102,7/31/2017,8/3/2017,First Class,EC-14050,Erin Creighton,Consumer,United States,San Francisco,California,94110,West,FUR-FU-10003142,Furniture,Furnishings,"Master Big Foot Doorstop, Beige",36.96,7,0.0,11.4576
6466,6467,CA-2017-153080,5/22/2017,5/25/2017,Second Class,EH-13945,Eric Hoffmann,Consumer,United States,Los Angeles,California,90008,West,TEC-AC-10002331,Technology,Accessories,"Maxell 74 Minute CDR, 10/Pack",68.46,7,0.0,25.3302
6515,6516,US-2017-116652,9/15/2017,9/19/2017,Standard Class,RD-19480,Rick Duston,Consumer,United States,San Francisco,California,94122,West,FUR-CH-10002961,Furniture,Chairs,"Leather Task Chair, Black",218.352,3,0.2,0.0
6516,6517,US-2017-116652,9/15/2017,9/19/2017,Standard Class,RD-19480,Rick Duston,Consumer,United States,San Francisco,California,94122,West,FUR-FU-10001488,Furniture,Furnishings,"Tenex 46"" x 60"" Computer Anti-Static Chairmat, Rectangular Shaped",529.9,5,0.0,105.98
6517,6518,US-2017-116652,9/15/2017,9/19/2017,Standard Class,RD-19480,Rick Duston,Consumer,United States,San Francisco,California,94122,West,OFF-AR-10001915,Office Supplies,Art,Peel-Off China Markers,99.3,10,0.0,41.706
6518,6519,US-2017-116652,9/15/2017,9/19/2017,Standard Class,RD-19480,Rick Duston,Consumer,United States,San Francisco,California,94122,West,OFF-AP-10001205,Office Supplies,Appliances,Belkin 5 Outlet SurgeMaster Power Centers,108.96,2,0.0,30.5088
6519,6520,US-2017-116652,9/15/2017,9/19/2017,Standard Class,RD-19480,Rick Duston,Consumer,United States,San Francisco,California,94122,West,OFF-BI-10004528,Office Supplies,Binders,Cardinal Poly Pocket Divider Pockets for Ring Binders,2.688,1,0.2,0.84
6575,6576,CA-2017-123085,3/3/2017,3/8/2017,Standard Class,EJ-13720,Ed Jacobs,Consumer,United States,Los Angeles,California,90008,West,TEC-AC-10000990,Technology,Accessories,Imation Bio 2GB USB Flash Drive Imation Corp,1049.44,8,0.0,440.7648
